2020-11-17 11:32:38,256 [  60833]   INFO - lij.impl.ConversionServiceImpl - conversion will be performed because at least G:\workspace\pluginTest\FizzBuzz\.idea\jarRepositories.xml is changed (oldLastModified=-1, newLastModified=1605079125708 
2020-11-17 11:32:38,449 [  61026]   INFO - BridgeProjectLifecycleListener - Using legacy project model to open project 
2020-11-17 11:32:38,570 [  61147]   INFO - CompilerWorkspaceConfiguration - Available processors: 24 
2020-11-17 11:32:38,630 [  61207]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2020-11-17 11:32:39,424 [  62001]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2020-11-17 11:32:39,656 [  62233]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2020-11-17 11:32:39,678 [  62255]   WARN - vdmanager.AvdManagerConnection - No Android SDK Found 
2020-11-17 11:32:39,715 [  62292]   INFO - ge.ExternalProjectsDataStorage - Load external projects data in 10 millis (read time: 1) 
2020-11-17 11:32:39,854 [  62431]   INFO - ProjectRootPostStartUpActivity - G:/workspace/pluginTest/FizzBuzz/.idea case-sensitivity: expected=false actual=false 
2020-11-17 11:32:39,905 [  62482]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 312ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:32:39,924 [  62501]   WARN - openapi.wm.impl.ToolWindowImpl - ToolWindow icons should be 13x13. Please fix ToolWindow (ID:  Problems View) or icon jar:file:/C:/Users/xzc/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.2/86566d2c582df026dd77c0c502a21dfac312563a/ideaIC-2020.1.2/lib/icons.jar!/general/warning.svg 
2020-11-17 11:32:40,524 [  63101]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 2236 ms 
2020-11-17 11:32:40,525 [  63102]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@46d7a5ee 
2020-11-17 11:32:40,768 [  63345]   INFO - System.util.ExternalSystemUtil - External project [G:/workspace/pluginTest/FizzBuzz] resolution task executed in 109 ms. 
2020-11-17 11:32:41,353 [  63930]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 581ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2020-11-17 11:32:41,370 [  63947]   INFO - rationStore.ComponentStoreImpl - Saving appDebuggerSettings took 14 ms, FileTypeManager took 12 ms 
2020-11-17 11:32:41,858 [  64435]   INFO - ge.ExternalProjectsDataStorage - Save external projects data in 104 ms 
2020-11-17 11:32:41,952 [  64529]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.core.script.configuration.utils.ScriptClassRootsStorage 
2020-11-17 11:32:41,989 [  64566]   INFO - rationStore.ComponentStoreImpl - Saving Project (name=FizzBuzz, containerState=ACTIVE, componentStore=G:\workspace\pluginTest\FizzBuzz) ArtifactManager took 27 ms, RunManager took 12 ms 
2020-11-17 11:32:42,236 [  64813]   INFO - mponents.impl.stores.StoreUtil - saveProjectsAndApp took 1121 ms 
2020-11-17 11:32:45,056 [  67633]   WARN - .intellij.diagnostic.VMOptions - VM options file not configured 
2020-11-17 11:32:45,056 [  67633]   INFO - gnostic.MemorySizeConfigurator - Physical memory 98294M, minimum memory size 256M, -Xmx adjusted from 512M to 2048M 
2020-11-17 11:32:45,298 [  67875]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 3940ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:32:45,321 [  67898]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 43302 files to update 
2020-11-17 11:32:50,004 [  72581]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2020-11-17 11:32:50,715 [  73292]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2020-11-17 11:32:54,015 [  76592]   WARN - s.ui.configuration.SdkDetector - No version is returned for detected SDK IDEA JDK at C:/Users/xzc/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.2/86566d2c582df026dd77c0c502a21dfac312563a/ideaIC-2020.1.2 
2020-11-17 11:33:00,517 [  83094]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@46d7a5ee 
2020-11-17 11:33:00,563 [  83140]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@46d7a5ee 
2020-11-17 11:33:00,564 [  83141]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@5e824f9a 
2020-11-17 11:33:00,577 [  83154]   INFO - g.jetbrains.kotlin.idea.script - [kts] loading script definitions [] using cp:  
2020-11-17 11:33:00,600 [  83177]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update canceled 
2020-11-17 11:33:00,604 [  83181]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@38c3e033 
2020-11-17 11:33:00,613 [  83190]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 4ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:01,104 [  83681]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 490ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:01,111 [  83688]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 19560 files to update 
2020-11-17 11:33:06,246 [  88823]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 5135ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:06,247 [  88824]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-17 11:33:06,248 [  88825]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=FizzBuzz, containerState=ACTIVE, componentStore=G:\workspace\pluginTest\FizzBuzz)  
2020-11-17 11:33:06,303 [  88880]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@44d11ef2 
2020-11-17 11:33:06,312 [  88889]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@2b8cd842 
2020-11-17 11:33:06,401 [  88978]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-17 11:33:06,402 [  88979]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=FizzBuzz, containerState=ACTIVE, componentStore=G:\workspace\pluginTest\FizzBuzz)  
2020-11-17 11:33:06,408 [  88985]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@41a0f7d 
2020-11-17 11:33:06,410 [  88987]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-17 11:33:06,410 [  88987]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=FizzBuzz, containerState=ACTIVE, componentStore=G:\workspace\pluginTest\FizzBuzz)  
2020-11-17 11:33:06,825 [  89402]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from D:/Java/jdk1.8.0_144 
2020-11-17 11:33:06,831 [  89408]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from D:/Java/jdk1.8.0_144 
2020-11-17 11:33:10,108 [  92685]  ERROR - nSystem.impl.ActionManagerImpl - Icon cannot be found in 'SdkIcons.Sdk_default_icon', action 'class com.doitnow.PopupDialogAction' [Plugin: org.example.wlnlz.doitnow] 
com.intellij.diagnostic.PluginException: Icon cannot be found in 'SdkIcons.Sdk_default_icon', action 'class com.doitnow.PopupDialogAction' [Plugin: org.example.wlnlz.doitnow]
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl.reportActionError(ActionManagerImpl.java:393)
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl.reportActionError(ActionManagerImpl.java:388)
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl.access$000(ActionManagerImpl.java:74)
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl$1.compute(ActionManagerImpl.java:288)
	at com.intellij.openapi.util.IconLoader$LazyIcon.getOrComputeIcon(IconLoader.java:1097)
	at com.intellij.openapi.util.IconLoader.getDisabledIcon(IconLoader.java:427)
	at com.intellij.openapi.actionSystem.impl.ActionMenuItem.updateIcon(ActionMenuItem.java:228)
	at com.intellij.openapi.actionSystem.impl.ActionMenuItem.init(ActionMenuItem.java:153)
	at com.intellij.openapi.actionSystem.impl.ActionMenuItem.<init>(ActionMenuItem.java:82)
	at com.intellij.openapi.actionSystem.impl.Utils.fillMenu(Utils.java:157)
	at com.intellij.openapi.actionSystem.impl.ActionMenu.fillMenu(ActionMenu.java:326)
	at com.intellij.openapi.actionSystem.impl.ActionMenu$MenuListenerImpl.menuSelected(ActionMenu.java:283)
	at java.desktop/javax.swing.JMenu.fireMenuSelected(JMenu.java:1036)
	at java.desktop/javax.swing.JMenu$MenuChangeListener.stateChanged(JMenu.java:1116)
	at java.desktop/javax.swing.DefaultButtonModel.fireStateChanged(DefaultButtonModel.java:352)
	at java.desktop/javax.swing.DefaultButtonModel.setSelected(DefaultButtonModel.java:234)
	at java.desktop/javax.swing.JMenu.setSelected(JMenu.java:291)
	at java.desktop/javax.swing.JMenu.menuSelectionChanged(JMenu.java:1187)
	at com.intellij.openapi.actionSystem.impl.ActionMenu.menuSelectionChanged(ActionMenu.java:209)
	at java.desktop/javax.swing.MenuSelectionManager.setSelectedPath(MenuSelectionManager.java:129)
	at java.desktop/javax.swing.plaf.basic.BasicMenuUI$Handler.mousePressed(BasicMenuUI.java:508)
	at java.desktop/java.awt.Component.processMouseEvent(Component.java:6647)
	at java.desktop/javax.swing.JComponent.processMouseEvent(JComponent.java:3345)
	at java.desktop/java.awt.Component.processEvent(Component.java:6415)
	at java.desktop/java.awt.Container.processEvent(Container.java:2263)
	at java.desktop/java.awt.Component.dispatchEventImpl(Component.java:5025)
	at java.desktop/java.awt.Container.dispatchEventImpl(Container.java:2321)
	at java.desktop/java.awt.Component.dispatchEvent(Component.java:4857)
	at java.desktop/java.awt.LightweightDispatcher.retargetMouseEvent(Container.java:4918)
	at java.desktop/java.awt.LightweightDispatcher.processMouseEvent(Container.java:4544)
	at java.desktop/java.awt.LightweightDispatcher.dispatchEvent(Container.java:4488)
	at java.desktop/java.awt.Container.dispatchEventImpl(Container.java:2307)
	at java.desktop/java.awt.Window.dispatchEventImpl(Window.java:2773)
	at java.desktop/java.awt.Component.dispatchEvent(Component.java:4857)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:778)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:95)
	at java.desktop/java.awt.EventQueue$5.run(EventQueue.java:751)
	at java.desktop/java.awt.EventQueue$5.run(EventQueue.java:749)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:748)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:974)
	at com.intellij.ide.IdeEventQueue.dispatchMouseEvent(IdeEventQueue.java:912)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:844)
	at com.intellij.ide.IdeEventQueue.lambda$null$8(IdeEventQueue.java:449)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:741)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$9(IdeEventQueue.java:448)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:502)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2020-11-17 11:33:10,111 [  92688]  ERROR - nSystem.impl.ActionManagerImpl - IntelliJ IDEA 2020.1.2  Build #IC-201.7846.76 
2020-11-17 11:33:10,111 [  92688]  ERROR - nSystem.impl.ActionManagerImpl - JDK: 11.0.7; VM: OpenJDK 64-Bit Server VM; Vendor: JetBrains s.r.o. 
2020-11-17 11:33:10,111 [  92688]  ERROR - nSystem.impl.ActionManagerImpl - OS: Windows 10 
2020-11-17 11:33:10,111 [  92688]  ERROR - nSystem.impl.ActionManagerImpl - Plugin to blame: Plugin display name here version: 1.0-SNAPSHOT 
2020-11-17 11:33:10,111 [  92688]  ERROR - nSystem.impl.ActionManagerImpl - Last Action: WelcomeScreen.OpenProject 
2020-11-17 11:33:10,158 [  92735]  ERROR - nSystem.impl.ActionManagerImpl - Icon cannot be found in 'SdkIcons.Sdk_default_icon', action 'class com.doitnow.PopupDialogAction' [Plugin: org.example.wlnlz.doitnow] 
com.intellij.diagnostic.PluginException: Icon cannot be found in 'SdkIcons.Sdk_default_icon', action 'class com.doitnow.PopupDialogAction' [Plugin: org.example.wlnlz.doitnow]
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl.reportActionError(ActionManagerImpl.java:393)
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl.reportActionError(ActionManagerImpl.java:388)
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl.access$000(ActionManagerImpl.java:74)
	at com.intellij.openapi.actionSystem.impl.ActionManagerImpl$1.compute(ActionManagerImpl.java:288)
	at com.intellij.openapi.util.IconLoader$LazyIcon.getOrComputeIcon(IconLoader.java:1097)
	at com.intellij.openapi.util.IconLoader$LazyIcon.paintIcon(IconLoader.java:1073)
	at com.intellij.ui.plaf.beg.BegMenuItemUI.paint(BegMenuItemUI.java:140)
	at com.intellij.ui.plaf.beg.BegMenuItemUI.update(BegMenuItemUI.java:468)
	at java.desktop/javax.swing.JComponent.paintComponent(JComponent.java:800)
	at java.desktop/javax.swing.JComponent.paint(JComponent.java:1077)
	at java.desktop/javax.swing.JComponent.paintChildren(JComponent.java:910)
	at java.desktop/javax.swing.JComponent.paint(JComponent.java:1086)
	at com.intellij.openapi.ui.JBPopupMenu.paint(JBPopupMenu.java:68)
	at java.desktop/javax.swing.JComponent.paintChildren(JComponent.java:910)
	at java.desktop/javax.swing.JComponent.paint(JComponent.java:1086)
	at java.desktop/javax.swing.JComponent.paintChildren(JComponent.java:910)
	at java.desktop/javax.swing.JComponent.paint(JComponent.java:1086)
	at java.desktop/javax.swing.JLayeredPane.paint(JLayeredPane.java:590)
	at java.desktop/javax.swing.JComponent.paintChildren(JComponent.java:910)
	at java.desktop/javax.swing.JComponent.paintToOffscreen(JComponent.java:5270)
	at java.desktop/javax.swing.RepaintManager$PaintManager.paintDoubleBufferedImpl(RepaintManager.java:1654)
	at java.desktop/javax.swing.RepaintManager$PaintManager.paintDoubleBuffered(RepaintManager.java:1629)
	at java.desktop/javax.swing.RepaintManager$PaintManager.paint(RepaintManager.java:1566)
	at java.desktop/javax.swing.RepaintManager.paint(RepaintManager.java:1333)
	at java.desktop/javax.swing.JComponent.paint(JComponent.java:1063)
	at java.desktop/java.awt.GraphicsCallback$PaintCallback.run(GraphicsCallback.java:39)
	at java.desktop/sun.awt.SunGraphicsCallback.runOneComponent(SunGraphicsCallback.java:78)
	at java.desktop/sun.awt.SunGraphicsCallback.runComponents(SunGraphicsCallback.java:115)
	at java.desktop/java.awt.Container.paint(Container.java:2002)
	at java.desktop/java.awt.Window.paint(Window.java:3941)
	at java.desktop/javax.swing.RepaintManager$4.run(RepaintManager.java:879)
	at java.desktop/javax.swing.RepaintManager$4.run(RepaintManager.java:851)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:851)
	at java.desktop/javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:826)
	at java.desktop/javax.swing.RepaintManager.prePaintDirtyRegions(RepaintManager.java:775)
	at java.desktop/javax.swing.RepaintManager$ProcessingRunnable.run(RepaintManager.java:1901)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:313)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:776)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:746)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:974)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:847)
	at com.intellij.ide.IdeEventQueue.lambda$null$8(IdeEventQueue.java:449)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:741)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$9(IdeEventQueue.java:448)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:492)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2020-11-17 11:33:10,159 [  92736]  ERROR - nSystem.impl.ActionManagerImpl - IntelliJ IDEA 2020.1.2  Build #IC-201.7846.76 
2020-11-17 11:33:10,159 [  92736]  ERROR - nSystem.impl.ActionManagerImpl - JDK: 11.0.7; VM: OpenJDK 64-Bit Server VM; Vendor: JetBrains s.r.o. 
2020-11-17 11:33:10,159 [  92736]  ERROR - nSystem.impl.ActionManagerImpl - OS: Windows 10 
2020-11-17 11:33:10,159 [  92736]  ERROR - nSystem.impl.ActionManagerImpl - Plugin to blame: Plugin display name here version: 1.0-SNAPSHOT 
2020-11-17 11:33:10,159 [  92736]  ERROR - nSystem.impl.ActionManagerImpl - Last Action: WelcomeScreen.OpenProject 
2020-11-17 11:33:10,211 [  92788]   INFO - .script.IdeScriptEngineManager - javax.script.ScriptEngineManager initialized in 230 ms 
2020-11-17 11:33:12,530 [  95107]   INFO - testKnownPluginVersionProvider - 'gradle' plugin missing from the offline Maven repo, will use default 3.6.0-rc01 
2020-11-17 11:33:12,541 [  95118]   INFO - oject.common.GradleInitScripts - init script file sync.studio.tooling contents "initscript {\n    dependencies {\n        classpath files(['C:\\\\Users\\\\xzc\\\\.gradle\\\\caches\\\\modules-2\\\\files-2.1\\\\com.jetbrains.intellij.idea\\\\ideaIC\\\\2020.1.2\\\\86566d2c582df026dd77c0c502a21dfac312563a\\\\ideaIC-2020.1.2\\\\plugins\\\\android\\\\lib\\\\android.jar', 'C:\\\\Users\\\\xzc\\\\.gradle\\\\caches\\\\modules-2\\\\files-2.1\\\\com.jetbrains.intellij.idea\\\\ideaIC\\\\2020.1.2\\\\86566d2c582df026dd77c0c502a21dfac312563a\\\\ideaIC-2020.1.2\\\\plugins\\\\android\\\\lib\\\\android.jar', 'C:\\\\Users\\\\xzc\\\\.gradle\\\\caches\\\\modules-2\\\\files-2.1\\\\com.jetbrains.intellij.idea\\\\ideaIC\\\\2020.1.2\\\\86566d2c582df026dd77c0c502a21dfac312563a\\\\ideaIC-2020.1.2\\\\lib\\\\kotlin-stdlib-1.3.70.jar'])\n    }\n}\nallprojects {\n    apply plugin: com.android.ide.gradle.model.builder.AndroidStudioToolingPlugin\n}\n" 
2020-11-17 11:33:12,599 [  95176]   INFO - ration.services.NativeServices - Initialized native services in: C:\Users\xzc\.gradle\native 
2020-11-17 11:33:12,614 [  95191]   INFO - xecution.GradleExecutionHelper - Passing command-line args to Gradle Tooling API: -Didea.sync.active=true -Didea.resolveSourceSetDependencies=true -Porg.gradle.kotlin.dsl.provider.cid=328270881639748 --init-script C:\Users\xzc\AppData\Local\Temp\sync.studio.tooling11.gradle -Djava.awt.headless=true --stacktrace -Pandroid.injected.build.model.only=true -Pandroid.injected.build.model.only.advanced=true -Pandroid.injected.invoked.from.ide=true -Pandroid.injected.build.model.only.versioned=3 -Pandroid.injected.build.model.disable.src.download=true -Pidea.gradle.do.not.build.tasks=false --init-script C:\Users\xzc\AppData\Local\Temp\ijinit2.gradle 
2020-11-17 11:33:33,300 [ 115877]   INFO - System.util.ExternalSystemUtil - External project [G:/workspace/pluginTest/FizzBuzz] resolution task executed in 26564 ms. 
2020-11-17 11:33:33,712 [ 116289]   INFO - ge.ExternalProjectsDataStorage - Save external projects data in 32 ms 
2020-11-17 11:33:34,632 [ 117209]   INFO - .diagnostic.PerformanceWatcher - Searching for external libraries with Android resources. Found 0 libraries. took 8ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:34,672 [ 117249]   INFO - s.plugins.gradle.GradleManager - Instructing gradle to use java from D:/Java/jdk1.8.0_144 
2020-11-17 11:33:34,673 [ 117250]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@7cc26b6 
2020-11-17 11:33:34,683 [ 117260]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 10ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:34,755 [ 117332]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 72ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:34,757 [ 117334]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 578 files to update 
2020-11-17 11:33:34,913 [ 117490]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 156ms; general responsiveness: ok; EDT responsiveness: ok 
2020-11-17 11:33:34,913 [ 117490]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2020-11-17 11:33:34,914 [ 117491]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project (name=FizzBuzz, containerState=ACTIVE, componentStore=G:\workspace\pluginTest\FizzBuzz)  
2020-11-17 11:39:10,707 [ 453284]   INFO - rationStore.ComponentStoreImpl - Saving Module: 'FizzBuzz.test'NewModuleRootManager took 16 ms 
2020-11-17 11:39:10,889 [ 453466]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2020-11-17 11:39:10,891 [ 453468]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-11-17 11:39:11,105 [ 453682]   INFO - Types.impl.FileTypeManagerImpl - 366 auto-detected files. Detection took 866 ms 
2020-11-17 11:39:11,106 [ 453683]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
